"PORTO","PROGR","NUM_FATURA","DAT_EMISSAO","NOM_RAZA_SOCIAL","NUM_MEDICAO","DESCR_SERVICO","VLR_FATURA","DF_LIST_FAT_CABEC","EXISTE_PROGR"
"ARATU",22218,354,2023-05-03,"BRASKEM S.A (42.150.391/0034-39)",813,"Infraestrutura Terrestre [Tonelada]",37660.45,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22233,357,2023-05-04,"STAR SHIP AGENCIA MARITIMA LTDA",819,"Infraestrutura Aquaviaria",142702.54,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22233,358,2023-05-04,"BRASKEM S.A (OPERATORA PORTUÁRIA)",820,"Infraestrutura Terrestre [Tonelada]",95955.49,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22221,361,2023-05-05,"BAHIASHIP AGENCIA MARITIMA LTDA",825,"Infraestrutura Aquaviaria",27462.92,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22221,362,2023-05-05,"ULTRACARGO LOGISTICA S.A.",826,"Infraestrutura Terrestre [Tonelada]",24721.08,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22225,363,2023-05-05,"CASA MARÍTIMA AGENCIAMENTOS LTDA",829,"Infraestrutura Aquaviaria",42376.97,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22225,364,2023-05-05,"ULTRACARGO LOGISTICA S.A.",830,"Infraestrutura Terrestre [Tonelada]",8885.95,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22205,365,2023-05-05,"BAHIASHIP AGENCIA MARITIMA LTDA",836,"Infraestrutura Aquaviaria",29582.97,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22205,366,2023-05-05,"ULTRACARGO LOGISTICA S.A.",837,"Infraestrutura Terrestre [Tonelada]",14889.41,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22224,373,2023-05-09,"CASA MARÍTIMA AGENCIAMENTOS LTDA",854,"Infraestrutura Aquaviaria",43215.22,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22224,374,2023-05-09,"ULTRACARGO LOGISTICA S.A.",855,"Infraestrutura Terrestre [Tonelada]",6631.52,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22229,375,2023-05-09,"AGENCIA MARITIMA GRANEL LTDA",860,"Infraestrutura Aquaviaria",42109.92,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22229,376,2023-05-09,"ULTRACARGO LOGISTICA S.A.",861,"Infraestrutura Terrestre [Tonelada]",32495.6,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22207,380,2023-05-09,"WILHELMSEN PORT SERVICES BRASIL LTDA",874,"Infraestrutura Aquaviaria",47621.97,"WILHELMSEN PORT SERVICES BRASIL LTDA","Sim"
"ARATU",22207,381,2023-05-09,"VOPAK BRASIL S.A.",875,"Infraestrutura Terrestre [Tonelada]",165020.69,"VOPAK BRASIL S.A.","Sim"
"ARATU",22201,382,2023-05-09,"CASA MARÍTIMA AGENCIAMENTOS LTDA",885,"Infraestrutura Aquaviaria",75482.07,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22201,383,2023-05-09,"VOPAK BRASIL S.A.",886,"Infraestrutura Terrestre [Tonelada]",21393.55,"VOPAK BRASIL S.A.","Sim"
"ARATU",22217,387,2023-05-09,"BAHIA TANKERS AGENCIA MARITIMA LTDA",897,"Infraestrutura Aquaviaria",40757.77,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22217,388,2023-05-09,"VOPAK BRASIL S.A.",898,"Infraestrutura Terrestre [Tonelada]",41267.12,"VOPAK BRASIL S.A.","Sim"
"ARATU",22208,402,2023-05-10,"AGENCIA MARITIMA GRANEL LTDA",916,"Infraestrutura Aquaviaria",38475.32,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22208,403,2023-05-10,"ULTRACARGO LOGISTICA S.A.",917,"Infraestrutura Terrestre [Tonelada]",28067.06,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22208,404,2023-05-10,"VOPAK BRASIL S.A.",920,"Infraestrutura Terrestre [Tonelada]",30373.56,"VOPAK BRASIL S.A.","Sim"
"ARATU",22253,410,2023-05-10,"BAHIA TANKERS AGENCIA MARITIMA LTDA",936,"Infraestrutura Aquaviaria",69648.77,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22253,411,2023-05-10,"VOPAK BRASIL S.A.",937,"Infraestrutura Terrestre [Tonelada]",42645.52,"VOPAK BRASIL S.A.","Sim"
"ARATU",22220,412,2023-05-11,"AGENCIA MARITIMA GRANEL LTDA",941,"Infraestrutura Aquaviaria",60648.62,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22220,413,2023-05-11,"ULTRACARGO LOGISTICA S.A.",942,"Infraestrutura Terrestre [Tonelada]",2801.24,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22220,414,2023-05-11,"VOPAK BRASIL S.A.",943,"Infraestrutura Terrestre [Tonelada]",27637.39,"VOPAK BRASIL S.A.","Sim"
"ARATU",22236,415,2023-05-11,"ROCHAMAR AGENCIA MARITIMA S.A.",948,"Infraestrutura Aquaviaria",39824.43,"ROCHAMAR AGENCIA MARITIMA S.A.","Sim"
"ARATU",22236,416,2023-05-11,"VOPAK BRASIL S.A.",949,"Infraestrutura Terrestre [Tonelada]",72065.03,"VOPAK BRASIL S.A.","Sim"
"ARATU",22200,438,2023-05-15,"WILSON SONS SHIPPING SERVICES LTDA",977,"Infraestrutura Aquaviaria",157240.27,"WILSON SONS SHIPPING SERVICES LTDA","Sim"
"ARATU",22200,439,2023-05-15,"ULTRACARGO LOGISTICA S.A.",978,"Infraestrutura Terrestre [Tonelada]",39956.94,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22219,440,2023-05-15,"BAHIA TANKERS AGENCIA MARITIMA LTDA",984,"Infraestrutura Aquaviaria",75302.97,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22219,441,2023-05-15,"ULTRACARGO LOGISTICA S.A.",985,"Infraestrutura Terrestre [Tonelada]",16615.63,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22240,442,2023-05-15,"STAR SHIP AGENCIA MARITIMA LTDA",987,"Infraestrutura Aquaviaria",35277.22,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22240,443,2023-05-15,"ULTRACARGO LOGISTICA S.A.",988,"Infraestrutura Terrestre [Tonelada]",50939.73,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22240,444,2023-05-15,"VOPAK BRASIL S.A.",990,"Infraestrutura Terrestre [Tonelada]",4978.35,"VOPAK BRASIL S.A.","Sim"
"ARATU",22250,445,2023-05-15,"AGENCIA MARITIMA GRANEL LTDA",992,"Infraestrutura Aquaviaria",44769.82,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22250,446,2023-05-15,"ULTRACARGO LOGISTICA S.A.",993,"Infraestrutura Terrestre [Tonelada]",41333.06,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22191,448,2023-05-15,"BNL MOVIMENTAÇÃO DE CARGAS LTDA",997,"FORNECIMENTO CERTIDÃO, CERTIFICADO PESAGEM",9.83,"BNL MOVIMENTAÇÃO DE CARGAS LTDA","Sim"
"ARATU",22249,449,2023-05-16,"LBH BRASIL AGENCIAMENTO MARITIMO LTDA",998,"Infraestrutura Aquaviaria",35235.19,"LBH BRASIL AGENCIAMENTO MARITIMO LTDA","Sim"
"ARATU",22249,450,2023-05-16,"VOPAK BRASIL S.A.",999,"Infraestrutura Terrestre [Tonelada]",61773.05,"VOPAK BRASIL S.A.","Sim"
"ARATU",22230,451,2023-05-16,"STAR SHIP AGENCIA MARITIMA LTDA",1004,"Infraestrutura Aquaviaria",57447.17,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22230,452,2023-05-16,"ULTRACARGO LOGISTICA S.A.",1005,"Infraestrutura Terrestre [Tonelada]",55733.23,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22239,453,2023-05-16,"BAHIASHIP AGENCIA MARITIMA LTDA",1009,"Infraestrutura Aquaviaria",27235.12,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22239,454,2023-05-16,"ULTRACARGO LOGISTICA S.A.",1010,"Infraestrutura Terrestre [Tonelada]",27528.82,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22214,459,2023-05-16,"WILSON SONS SHIPPING SERVICES LTDA",1020,"Infraestrutura Aquaviaria",158078.17,"WILSON SONS SHIPPING SERVICES LTDA","Sim"
"ARATU",22214,460,2023-05-16,"BRASKEM S.A (OPERATORA PORTUÁRIA)",1021,"Infraestrutura Terrestre [Tonelada]",85673.25,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22235,463,2023-05-16,"NORTH STAR SERVICOS MARITIMOS LTDA",1026,"Infraestrutura Aquaviaria",230469.44,"NORTH STAR SERVICOS MARITIMOS LTDA","Sim"
"ARATU",22235,464,2023-05-16,"BRASKEM S.A (OPERATORA PORTUÁRIA)",1027,"Infraestrutura Terrestre [Tonelada]",434301.32,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22242,469,2023-05-17,"AGENCIA MARITIMA GRANEL LTDA",1037,"Infraestrutura Aquaviaria",92292.8,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22242,470,2023-05-17,"BRASKEM S.A (42.150.391/0034-39)",1038,"Infraestrutura Terrestre [Tonelada]",48471.3,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22244,473,2023-05-17,"CONE SUL AGENCIA DE NAVEGAÇÃO",1045,"Infraestrutura Aquaviaria",157701.45,"CONE SUL AGENCIA DE NAVEGAÇÃO","Sim"
"ARATU",22244,474,2023-05-17,"BRASKEM S.A (OPERATORA PORTUÁRIA)",1046,"Infraestrutura Terrestre [Tonelada]",194988.52,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22223,484,2023-05-18,"MARINAV AGENCIA MARITIMA LTDA",1057,"Infraestrutura Aquaviaria",113581.15,"MARINAV AGENCIA MARITIMA LTDA","Sim"
"ARATU",22232,485,2023-05-18,"STAR SHIP AGENCIA MARITIMA LTDA",1058,"Infraestrutura Aquaviaria",74161.33,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22191,504,2023-05-18,"ROCHAMAR AGENCIA MARITIMA S.A.",1077,"Infraestrutura Aquaviaria",127991.59,"ROCHAMAR AGENCIA MARITIMA S.A.","Sim"
"ARATU",22183,50003,2023-05-22,"STAR SHIP AGENCIA MARITIMA LTDA",1081,"FORNECIMENTO CERTIDÃO, CERTIFICADO PESAGEM",19.66,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22210,50004,2023-05-23,"FENIX AGENCIA MARITIMA EIRELI",1082,"Infraestrutura Aquaviaria",115699.95,"FENIX AGENCIA MARITIMA EIRELI","Sim"
"ARATU",22237,50005,2023-05-24,"ORION OPERACOES PORTUARIAS LTDA",1083,"Infraestrutura Aquaviaria",27586.62,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22237,50006,2023-05-24,"ULTRACARGO LOGISTICA S.A.",1084,"Infraestrutura Terrestre [Tonelada]",41644.24,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22237,50007,2023-05-24,"VOPAK BRASIL S.A.",1090,"Infraestrutura Terrestre [Tonelada]",12293.68,"VOPAK BRASIL S.A.","Sim"
"ARATU",22243,50008,2023-05-24,"AGENCIA MARITIMA GRANEL LTDA",1094,"Infraestrutura Aquaviaria",64644.07,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22243,50009,2023-05-24,"ULTRACARGO LOGISTICA S.A.",1095,"Infraestrutura Terrestre [Tonelada]",46186.23,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22243,50010,2023-05-24,"VOPAK BRASIL S.A.",1102,"Infraestrutura Terrestre [Tonelada]",65810.96,"VOPAK BRASIL S.A.","Sim"
"ARATU",22215,50011,2023-05-24,"BAHIA TANKERS AGENCIA MARITIMA LTDA",1110,"Infraestrutura Aquaviaria",156379.37,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22215,50012,2023-05-24,"ULTRACARGO LOGISTICA S.A.",1111,"Infraestrutura Terrestre [Tonelada]",27593.24,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22256,50013,2023-05-24,"AGENCIA MARITIMA GRANEL LTDA",1117,"Infraestrutura Aquaviaria",62655.62,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22256,50014,2023-05-24,"ULTRACARGO LOGISTICA S.A.",1118,"Infraestrutura Terrestre [Tonelada]",27802.07,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22256,50015,2023-05-24,"VOPAK BRASIL S.A.",1121,"Infraestrutura Terrestre [Tonelada]",35152.73,"VOPAK BRASIL S.A.","Sim"
"ARATU",22245,50016,2023-05-24,"STAR SHIP AGENCIA MARITIMA LTDA",1126,"Infraestrutura Aquaviaria",38452.17,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22245,50017,2023-05-24,"VOPAK BRASIL S.A.",1127,"Infraestrutura Terrestre [Tonelada]",141549.69,"VOPAK BRASIL S.A.","Sim"
"ARATU",22241,50018,2023-05-24,"WILLIAMS SERVIÇOS MARITIMOS LTDA",1140,"Infraestrutura Aquaviaria",36484.17,"WILLIAMS SERVIÇOS MARITIMOS LTDA","Sim"
"ARATU",22241,50019,2023-05-24,"VOPAK BRASIL S.A.",1141,"Infraestrutura Terrestre [Tonelada]",13708.12,"VOPAK BRASIL S.A.","Sim"
"ARATU",22252,50020,2023-05-24,"AGENCIA MARITIMA GRANEL LTDA",1146,"Infraestrutura Aquaviaria",60620.25,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22252,50021,2023-05-24,"ULTRACARGO LOGISTICA S.A.",1147,"Infraestrutura Terrestre [Tonelada]",12263.24,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22246,50022,2023-05-24,"STAR SHIP AGENCIA MARITIMA LTDA",1152,"Infraestrutura Aquaviaria",77907.17,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22246,50023,2023-05-24,"ULTRACARGO LOGISTICA S.A.",1153,"Infraestrutura Terrestre [Tonelada]",35572.92,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22238,50026,2023-05-24,"BAHIA TANKERS AGENCIA MARITIMA LTDA",1160,"Infraestrutura Aquaviaria",40554.36,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22238,50027,2023-05-24,"BRASKEM S.A (42.150.391/0034-39)",1161,"Infraestrutura Terrestre [Tonelada]",37802.22,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22266,50028,2023-05-25,"BAHIA TANKERS AGENCIA MARITIMA LTDA",1164,"Infraestrutura Aquaviaria",40912.14,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22266,50029,2023-05-25,"BRASKEM S.A (42.150.391/0034-39)",1165,"Infraestrutura Terrestre [Tonelada]",37704.12,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22248,50030,2023-05-25,"BAHIA TANKERS AGENCIA MARITIMA LTDA",1168,"Infraestrutura Aquaviaria",231916.2,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22248,50031,2023-05-25,"BRASKEM S.A (OPERATORA PORTUÁRIA)",1169,"Infraestrutura Terrestre [Tonelada]",450097.63,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22234,50035,2023-05-25,"ROCHAMAR AGENCIA MARITIMA S.A.",1174,"Infraestrutura Aquaviaria",75020.87,"ROCHAMAR AGENCIA MARITIMA S.A.","Sim"
"ARATU",22234,50036,2023-05-25,"ULTRACARGO LOGISTICA S.A.",1175,"Infraestrutura Terrestre [Tonelada]",8030.72,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22258,50037,2023-05-25,"WILHELMSEN PORT SERVICES BRASIL LTDA",1178,"Infraestrutura Aquaviaria",77618.75,"WILHELMSEN PORT SERVICES BRASIL LTDA","Sim"
"ARATU",22258,50038,2023-05-25,"PROQUIGEL QUIMICA S/A (AMONIA)",1179,"Infraestrutura Terrestre [Tonelada]",112715.06,"PROQUIGEL QUIMICA S/A (AMONIA)","Sim"
"ARATU",22251,50039,2023-05-25,"AGENCIA MARITIMA GRANEL LTDA",1181,"Infraestrutura Aquaviaria",33898.87,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22251,50040,2023-05-25,"ULTRACARGO LOGISTICA S.A.",1182,"Infraestrutura Terrestre [Tonelada]",7615.22,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22276,50041,2023-05-25,"AGENCIA MARITIMA GRANEL LTDA",1185,"Infraestrutura Aquaviaria",61947.12,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22276,50042,2023-05-25,"ULTRACARGO LOGISTICA S.A.",1186,"Infraestrutura Terrestre [Tonelada]",7039.68,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22276,50043,2023-05-25,"VOPAK BRASIL S.A.",1188,"Infraestrutura Terrestre [Tonelada]",24300.81,"VOPAK BRASIL S.A.","Sim"
"ARATU",22254,50044,2023-05-25,"AGENCIA MARITIMA GRANEL LTDA",1192,"Infraestrutura Aquaviaria",41592.32,"AGENCIA MARITIMA GRANEL LTDA","Sim"
